OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
YAKIMAVLYDAIRIES_WQX,Yakima Valley Dairies,YAKIMAVLYDAIRIES_WQX-YVD-092517-02_ALSKE,Sample-Routine,Water,,2017-09-25,08:50:00,PST,,,,,116.8,ft,,,,,,SDWA-10-2013-0800,Groundwater Monitoring,,YAKIMAVLYDAIRIES_WQX-DC-05D,DC-05D,,,,,46.3825168800,-120.1202099100,STNDRD_SCP,YAKIMAVLYDAIRIES_WQX,Standard Sample Collection,,Pump/Peristaltic,STORET-680097270,,,Nitrate,Total,11.1000000000,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4680/,,2017-09-26,,https://www.waterqualitydata.us/data/providers/STORET/organizations/YAKIMAVLYDAIRIES_WQX/activities/YAKIMAVLYDAIRIES_WQX-YVD-092517-02_ALSKE/results/680097270/resdetectqntlmts,Method Detection Level,0.1,mg/L,,2017-11-16T11:20:34,STORET
SUQUAMISH,Suquamish Indian Tribe of the Port Madison Reservation (Tribal),SUQUAMISH-DKW02_170126_140515,Field Msr/Obs,Water,,2017-01-26,14:05:15,PST,,,,,,,,,,,,SUQ_WQMD,Suquamish Tribe Monitoring,,SUQUAMISH-DKW-02,Doe-Kag-Wats,,,,,47.7584000000,-122.4890000000,,,,,,STORET-695258947,,as N,Nitrate,Unfiltered,7.3,mg/L,,Final,,Actual,,,,,,,,,,Jan 26 2017  2:05PM   ::SampleDateTime: 2017-01-26 14:05:15::,,,,,,,,,,4500-NO3(D)***retired*** 4500-NO3 D,APHA,"DO NOT USE***4500 NO3 D ~ Nitrate in Water Using an ISE, 4500-NO3 D",,https://www.nemi.gov/methods/method_summary/9888/,,,,,,,,,2018-01-18T14:30:31,STORET
SUQUAMISH,Suquamish Indian Tribe of the Port Madison Reservation (Tribal),SUQUAMISH-GROV03_170726_130434,Field Msr/Obs,Water,,2017-07-26,13:04:34,PST,,,,,,,,,,,,SUQ_WQMD,Suquamish Tribe Monitoring,,SUQUAMISH-GROV-03,Grovers Creek,,,,,47.7725000000,-122.5580000000,,,,,,STORET-695259689,,as N,Nitrate,Unfiltered,0.74,mg/L,,Final,,Actual,,,,,,,,,,Jul 26 2017  1:04PM   ::SampleDateTime: 2017-07-26 13:04:34::,,,,,,,,,,4500-NO3(D)***retired*** 4500-NO3 D,APHA,"DO NOT USE***4500 NO3 D ~ Nitrate in Water Using an ISE, 4500-NO3 D",,https://www.nemi.gov/methods/method_summary/9888/,,,,,,,,,2018-01-18T14:30:41,STORET
LUMMINSN_WQX,Lummi Tribe of the Lummi Reservation (Tribal),LUMMINSN_WQX-022146-SampleWaterSurface1,Sample-Routine,Water,,2017-02-22,09:40:00,PDT,,,,,,,,,,,,LUMMI017,Surface Water - Nutrient Monitoring,,LUMMINSN_WQX-LUMMI0173,SW118,,,,,48.7906780000,-122.5907000000,Grab Sample,LUMMINSN_WQX,Grab Sample,,Water Bottle,STORET-709558963,,as N,Nitrate,Total,0.56,mg/L,,Final,,Actual,,,,,,,,,,PH 1.67 MV 277 do not trust ph,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,C1337,2017-02-22,,,,,,,2018-03-23T14:57:51,STORET
SUQUAMISH,Suquamish Indian Tribe of the Port Madison Reservation (Tribal),SUQUAMISH-GROV03_170316_135412,Field Msr/Obs,Water,,2017-03-16,13:54:12,PST,,,,,,,,,,,,SUQ_WQMD,Suquamish Tribe Monitoring,,SUQUAMISH-GROV-03,Grovers Creek,,,,,47.7725000000,-122.5580000000,,,,,,STORET-695259645,,as N,Nitrate,Unfiltered,2.44,mg/L,,Final,,Actual,,,,,,,,,,Mar 16 2017  1:54PM   ::SampleDateTime: 2017-03-16 13:54:12::,,,,,,,,,,4500-NO3(D)***retired*** 4500-NO3 D,APHA,"DO NOT USE***4500 NO3 D ~ Nitrate in Water Using an ISE, 4500-NO3 D",,https://www.nemi.gov/methods/method_summary/9888/,,,,,,,,,2018-01-18T14:30:40,STORET
YAKIMAVLYDAIRIES_WQX,Yakima Valley Dairies,YAKIMAVLYDAIRIES_WQX-YVD-060517-04_ALSKE,Quality Control Sample-Blind Duplicate,Water,,2017-06-05,09:55:00,PST,,,,,62.5,ft,,,,,,SDWA-10-2013-0800,Groundwater Monitoring,,YAKIMAVLYDAIRIES_WQX-DC-03,DC-03,,,,,46.3862888800,-120.1461452500,STNDRD_SCP,YAKIMAVLYDAIRIES_WQX,Standard Sample Collection,,Pump/Peristaltic,STORET-638828494,,,Nitrate,Total,182.0000000000,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4680/,,2017-06-06,,https://www.waterqualitydata.us/data/providers/STORET/organizations/YAKIMAVLYDAIRIES_WQX/activities/YAKIMAVLYDAIRIES_WQX-YVD-060517-04_ALSKE/results/638828494/resdetectqntlmts,Method Detection Level,0.3,mg/L,,2017-07-25T17:52:50,STORET
YAKIMAVLYDAIRIES_WQX,Yakima Valley Dairies,YAKIMAVLYDAIRIES_WQX-YVD-092617-19_ALSKE,Sample-Routine,Water,,2017-09-26,09:00:00,PST,,,,,162.5,ft,,,,,,SDWA-10-2013-0800,Groundwater Monitoring,,YAKIMAVLYDAIRIES_WQX-YVD-08,YVD-08,,,,,46.3969197600,-120.1527709300,STNDRD_SCP,YAKIMAVLYDAIRIES_WQX,Standard Sample Collection,,Pump/Peristaltic,STORET-680097497,,,Nitrate,Total,38.6000000000,mg/L,J,Final,,Estimated,,,,,,,,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4680/,,2017-09-28,,https://www.waterqualitydata.us/data/providers/STORET/organizations/YAKIMAVLYDAIRIES_WQX/activities/YAKIMAVLYDAIRIES_WQX-YVD-092617-19_ALSKE/results/680097497/resdetectqntlmts,Method Detection Level,0.3,mg/L,,2017-11-16T11:20:37,STORET
NOOKSACK_WQX,Nooksack Indian Tribe (Tribal),NOOKSACK_WQX-SW09_2017_10_25,Field Msr/Obs,Water,,2017-10-25,,,,,,,,,,,,,,NooksackRiverWatershed,Nooksack Watershed Water Quality Monitoring,,NOOKSACK_WQX-SW09,North Fork Nooksack at Mosquito Lake Bridge,,,,,48.8383767800,-122.1543032000,,,,,,STORET-956854512,,as NO3,Nitrate,Dissolved,0.20,mg/L,,Final,,Actual,,,,,,,,,,::SampleDateTime: 2017-10-25 13:08:20::,,,,,,,,,,300.0,USEPA Rev 2.1,300.0 ~ EPA; Inorganic Anions by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4680/,,,,,,,,,2022-10-26T18:25:00,STORET
SUQUAMISH,Suquamish Indian Tribe of the Port Madison Reservation (Tribal),SUQUAMISH-SNY27_170831_140544,Field Msr/Obs,Water,,2017-08-31,14:05:44,PST,,,,,,,,,,,,SUQ_WQMD,Suquamish Tribe Monitoring,,SUQUAMISH-SNY-27,Sam Snyder Creek,,,,,47.7304000000,-122.5960000000,,,,,,STORET-695263358,,as N,Nitrate,Unfiltered,2.94,mg/L,,Final,,Actual,,,,,,,,,,Aug 31 2017  2:05PM   ::SampleDateTime: 2017-08-31 14:05:44::,,,,,,,,,,4500-NO3(D)***retired*** 4500-NO3 D,APHA,"DO NOT USE***4500 NO3 D ~ Nitrate in Water Using an ISE, 4500-NO3 D",,https://www.nemi.gov/methods/method_summary/9888/,,,,,,,,,2018-01-18T14:31:10,STORET
SUQUAMISH,Suquamish Indian Tribe of the Port Madison Reservation (Tribal),SUQUAMISH-KIT01_170328_134958,Field Msr/Obs,Water,,2017-03-28,13:49:58,PST,,,,,,,,,,,,SUQ_WQMD,Suquamish Tribe Monitoring,,SUQUAMISH-KIT-01,Kitsap Creek,,,,,47.7483000000,-122.5340000000,,,,,,STORET-695261166,,as N,Nitrate,Unfiltered,2.08,mg/L,,Final,,Actual,,,,,,,,,,Mar 28 2017  1:49PM   ::SampleDateTime: 2017-03-28 13:49:58::,,,,,,,,,,4500-NO3(D)***retired*** 4500-NO3 D,APHA,"DO NOT USE***4500 NO3 D ~ Nitrate in Water Using an ISE, 4500-NO3 D",,https://www.nemi.gov/methods/method_summary/9888/,,,,,,,,,2018-01-18T14:30:55,STORET
YAKIMAVLYDAIRIES_WQX,Yakima Valley Dairies,YAKIMAVLYDAIRIES_WQX-YVD-120417-13_ALSKE,Sample-Routine,Water,,2017-12-04,15:50:00,PST,,,,,225.2,ft,,,,,,SDWA-10-2013-0800,Groundwater Monitoring,,YAKIMAVLYDAIRIES_WQX-YVD-04,YVD-04,,,,,46.4080620600,-120.1562239600,STNDRD_SCP,YAKIMAVLYDAIRIES_WQX,Standard Sample Collection,,Pump/Peristaltic,STORET-695534301,,,Nitrate,Total,3.79,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4680/,,2017-12-06,,https://www.waterqualitydata.us/data/providers/STORET/organizations/YAKIMAVLYDAIRIES_WQX/activities/YAKIMAVLYDAIRIES_WQX-YVD-120417-13_ALSKE/results/695534301/resdetectqntlmts,Method Detection Level,0.01,mg/L,,2018-01-21T16:29:03,STORET
SNOQUALM_WQX,Snoqualmie Indian Tribe (Tribal),SNOQUALM_WQX-B7x-2017-02-20-L,Sample-Field Subsample,Water,,2017-02-20,,,,,,,,,,,,,,319 Testing,319,,SNOQUALM_WQX-B7X,Res B7x,,,,,47.5219180808,-121.8371192315,QAPP,SNOQUALM_WQX,QAPP,,Water Bottle,STORET-921700204,,as NO3,Nitrate,Total,0.554,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4680/,,,,,,,,,2021-12-09T13:32:30,STORET
NOOKSACK_WQX,Nooksack Indian Tribe (Tribal),NOOKSACK_WQX-SW15_2017_2_2,Field Msr/Obs,Water,,2017-02-02,15:20:36,PST,,,,,,,,,,,,NooksackRiverWatershed,Nooksack Watershed Water Quality Monitoring,,NOOKSACK_WQX-SW15,Ten Mile Creek below Barrett Lake,,,,,48.8535278400,-122.5736584000,,,,,,STORET-1036996928,,as NO3,Nitrate,Dissolved,1.71,mg/L,,Final,,Actual,,,,,,,,,,::SampleDateTime: 2017-02-02 11:28:36::,,,,,,,,,,300.0,USEPA Rev 2.1,300.0 ~ EPA; Inorganic Anions by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4680/,,,,,,,,,2024-07-25T18:08:07,STORET
NOOKSACK_WQX,Nooksack Indian Tribe (Tribal),NOOKSACK_WQX-SW12_2017_10_24,Field Msr/Obs,Water,,2017-10-24,,,,,,,,,,,,,,NooksackRiverWatershed,Nooksack Watershed Water Quality Monitoring,,NOOKSACK_WQX-SW12,Fishtrap Creek at Flynn Rd,,,,,48.9263337300,-122.4962471000,,,,,,STORET-956858324,,as NO3,Nitrate,Dissolved,1.58,mg/L,,Final,,Actual,,,,,,,,,,::SampleDateTime: 2017-10-24 12:37:28::,,,,,,,,,,300.0,USEPA Rev 2.1,300.0 ~ EPA; Inorganic Anions by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4680/,,,,,,,,,2022-10-26T18:25:44,STORET
YAKIMAVLYDAIRIES_WQX,Yakima Valley Dairies,YAKIMAVLYDAIRIES_WQX-YVD-060517-15_ALSKE,Sample-Routine,Water,,2017-06-05,15:20:00,PST,,,,,148.3,ft,,,,,,SDWA-10-2013-0800,Groundwater Monitoring,,YAKIMAVLYDAIRIES_WQX-YVD-07,YVD-07,,,,,46.4044324400,-120.1252052200,STNDRD_SCP,YAKIMAVLYDAIRIES_WQX,Standard Sample Collection,,Pump/Peristaltic,STORET-638828794,,,Nitrate,Total,2.0700000000,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4680/,,2017-06-07,,https://www.waterqualitydata.us/data/providers/STORET/organizations/YAKIMAVLYDAIRIES_WQX/activities/YAKIMAVLYDAIRIES_WQX-YVD-060517-15_ALSKE/results/638828794/resdetectqntlmts,Method Detection Level,0.01,mg/L,,2017-07-25T17:52:53,STORET
YAKIMAVLYDAIRIES_WQX,Yakima Valley Dairies,YAKIMAVLYDAIRIES_WQX-YVD-120417-12_ALSKE,Sample-Routine,Water,,2017-12-04,11:51:00,PST,,,,,72,ft,,,,,,SDWA-10-2013-0800,Groundwater Monitoring,,YAKIMAVLYDAIRIES_WQX-YVD-14R,YVD-14R,,,,,46.3895320000,-120.1451240000,STNDRD_SCP,YAKIMAVLYDAIRIES_WQX,Standard Sample Collection,,Pump/Peristaltic,STORET-695534501,,,Nitrate,Total,96.7,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4680/,,2017-12-06,,https://www.waterqualitydata.us/data/providers/STORET/organizations/YAKIMAVLYDAIRIES_WQX/activities/YAKIMAVLYDAIRIES_WQX-YVD-120417-12_ALSKE/results/695534501/resdetectqntlmts,Method Detection Level,0.3,mg/L,,2018-01-21T16:29:04,STORET
SUQUAMISH,Suquamish Indian Tribe of the Port Madison Reservation (Tribal),SUQUAMISH-IND01_170829_150410,Field Msr/Obs,Water,,2017-08-29,15:04:10,PST,,,,,,,,,,,,SUQ_WQMD,Suquamish Tribe Monitoring,,SUQUAMISH-IND-01,Indianola Creek,,,,,47.7512000000,-122.5250000000,,,,,,STORET-695260489,,as N,Nitrate,Unfiltered,4.37,mg/L,,Final,,Actual,,,,,,,,,,Aug 29 2017  3:04PM   ::SampleDateTime: 2017-08-29 15:04:10::,,,,,,,,,,4500-NO3(D)***retired*** 4500-NO3 D,APHA,"DO NOT USE***4500 NO3 D ~ Nitrate in Water Using an ISE, 4500-NO3 D",,https://www.nemi.gov/methods/method_summary/9888/,,,,,,,,,2018-01-18T14:30:49,STORET
YAKIMAVLYDAIRIES_WQX,Yakima Valley Dairies,YAKIMAVLYDAIRIES_WQX-YVD-092517-13_ALSKE,Sample-Routine,Water,,2017-09-25,16:00:00,PST,,,,,140,ft,,,,,,SDWA-10-2013-0800,Groundwater Monitoring,,YAKIMAVLYDAIRIES_WQX-DC-01,DC-01,,,,,46.4187947300,-120.1381851000,STNDRD_SCP,YAKIMAVLYDAIRIES_WQX,Standard Sample Collection,,Pump/Peristaltic,STORET-680097169,,,Nitrate,Total,8.4100000000,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4680/,,2017-09-27,,https://www.waterqualitydata.us/data/providers/STORET/organizations/YAKIMAVLYDAIRIES_WQX/activities/YAKIMAVLYDAIRIES_WQX-YVD-092517-13_ALSKE/results/680097169/resdetectqntlmts,Method Detection Level,0.01,mg/L,,2017-11-16T11:20:33,STORET
NOOKSACK_WQX,Nooksack Indian Tribe (Tribal),NOOKSACK_WQX-SW14_2017_7_18,Field Msr/Obs,Water,,2017-07-18,,,,,,,,,,,,,,NooksackRiverWatershed,Nooksack Watershed Water Quality Monitoring,,NOOKSACK_WQX-SW14,Bertrand Creek at Rathbone Rd,,,,,48.9241284400,-122.5300289000,,,,,,STORET-956861467,,as NO3,Nitrate,Dissolved,2.99,mg/L,,Final,,Actual,,,,,,,,,,::SampleDateTime: 2017-07-18 12:13:28::,,,,,,,,,,300.0,USEPA Rev 2.1,300.0 ~ EPA; Inorganic Anions by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4680/,,,,,,,,,2022-10-26T18:26:12,STORET
YAKIMAVLYDAIRIES_WQX,Yakima Valley Dairies,YAKIMAVLYDAIRIES_WQX-YVD-092617-28_ALSKE,Sample-Routine,Water,,2017-09-26,15:22:00,PST,,,,,102.1,ft,,,,,,SDWA-10-2013-0800,Groundwater Monitoring,,YAKIMAVLYDAIRIES_WQX-YVD-16,YVD-16,,,,,46.3895862800,-120.1147827900,STNDRD_SCP,YAKIMAVLYDAIRIES_WQX,Standard Sample Collection,,Pump/Peristaltic,STORET-680097672,,,Nitrate,Total,19.1000000000,mg/L,J,Final,,Estimated,,,,,,,,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4680/,,2017-09-28,,https://www.waterqualitydata.us/data/providers/STORET/organizations/YAKIMAVLYDAIRIES_WQX/activities/YAKIMAVLYDAIRIES_WQX-YVD-092617-28_ALSKE/results/680097672/resdetectqntlmts,Method Detection Level,0.1,mg/L,,2017-11-16T11:20:39,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_WA-10137:20170817:SR:,Sample-Routine,Water,,2017-08-17,,,,,,,,,,,,,,NARS_NLA2017,EPA NARS National Lakes Assessment 2017,,NARS_WQX-NLA_WA-10137,NLA_WA-10137,,,,,47.4671000000,-121.4557000000,,,,,,STORET-933356587,,as N,Nitrate,"Filtered, lab",0.0112,mg N/l******,,Final,,Actual,,,,,,,,,,,,,,,,,,,,4110-B,APHA,4110 B ~ Anions in Water by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/7428/,WRS,2017-08-22,,https://www.waterqualitydata.us/data/providers/STORET/organizations/NARS_WQX/activities/NARS_WQX-NLA_WA-10137%3A20170817%3ASR%3A/results/933356587/resdetectqntlmts,Minimum Reporting Level,0.0025,mg N/l******,,2022-06-22T14:34:40,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_WA-10113:20170905:SR:,Sample-Routine,Water,,2017-09-05,,,,,,,,,,,,,,NARS_NLA2017,EPA NARS National Lakes Assessment 2017,,NARS_WQX-NLA_WA-10113,NLA_WA-10113,,,,,48.7029200000,-122.4533000000,,,,,,STORET-933356305,,as N,Nitrate,"Filtered, lab",0.0014,mg N/l******,,Final,,Actual,,,,,,,,,,,,,,,,,,,,4110-B,APHA,4110 B ~ Anions in Water by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/7428/,WRS,2017-09-08,,https://www.waterqualitydata.us/data/providers/STORET/organizations/NARS_WQX/activities/NARS_WQX-NLA_WA-10113%3A20170905%3ASR%3A/results/933356305/resdetectqntlmts,Minimum Reporting Level,0.0025,mg N/l******,,2022-06-22T14:34:39,STORET
YAKIMAVLYDAIRIES_WQX,Yakima Valley Dairies,YAKIMAVLYDAIRIES_WQX-YVD-060617-23_ALSKE,Sample-Routine,Water,,2017-06-06,12:35:00,PST,,,,,162.2,ft,,,,,,SDWA-10-2013-0800,Groundwater Monitoring,,YAKIMAVLYDAIRIES_WQX-YVD-05,YVD-05,,,,,46.4044569100,-120.1427904200,STNDRD_SCP,YAKIMAVLYDAIRIES_WQX,Standard Sample Collection,,Pump/Peristaltic,STORET-638828754,,,Nitrate,Total,2.9000000000,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4680/,,2017-06-07,,https://www.waterqualitydata.us/data/providers/STORET/organizations/YAKIMAVLYDAIRIES_WQX/activities/YAKIMAVLYDAIRIES_WQX-YVD-060617-23_ALSKE/results/638828754/resdetectqntlmts,Method Detection Level,0.01,mg/L,,2017-07-25T17:52:53,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-SCMW_1_43024_716,Quality Control Sample-Lab Duplicate,Water,Groundwater,2017-10-16,,,,,,,0,ft,,,,,,Scatter_Creek_Aquifer,Scatter Creek Aquifer,Thurston County,THURSTONCOUNTY-SCMW_1,SCMW-1,,,,,46.8197100000,-123.1037800000,Grab,THURSTONCOUNTY,Grab sample using bottleware,,Pump/Bladder,STORET-982038427,,as N,Nitrate,None,2.28,mg/L,,Accepted,,Actual,,,,,,,,,,GData values on June 27 2023: gid=1105; SITE_CODE=SCMW_1; SITE_NAME=Leon St. SW; sys_loc_code (Metro_ID)=SCMW_1; LAT=46.81971; LON=-123.10378; datetime=2017-10-16 16:00:00; Date_time2=10/16/2017 4:00:00 PM; Date_time_serial=43024.7166666667; sample_utc_offset=8; value=2.28; unit=mg/L; parameter=Nitrate as N; mdl=0.0236; pql=0; matrix=Water; lab_batch=17-29413-63869; qualifier=; dup=1; depth_measured_ft=0,,,,,,,,,,EPA300.0,THURSTONCOUNTY,"Inorganic Anions, Ion Chromatography",,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/THURSTONCOUNTY/activities/THURSTONCOUNTY-SCMW_1_43024_716/results/982038427/resdetectqntlmts,Method Detection Level,0.0236,mg/L,,2023-07-13T14:53:25,STORET
YAKIMAVLYDAIRIES_WQX,Yakima Valley Dairies,YAKIMAVLYDAIRIES_WQX-YVD-120417-14_ALSKE,Sample-Routine,Water,,2017-12-04,12:37:00,PST,,,,,38.5,ft,,,,,,SDWA-10-2013-0800,Groundwater Monitoring,,YAKIMAVLYDAIRIES_WQX-DC-07,DC-07,,,,,46.3896124800,-120.1416714000,STNDRD_SCP,YAKIMAVLYDAIRIES_WQX,Standard Sample Collection,,Pump/Peristaltic,STORET-695534173,,,Nitrate,Total,2.92,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4680/,,2017-12-05,,https://www.waterqualitydata.us/data/providers/STORET/organizations/YAKIMAVLYDAIRIES_WQX/activities/YAKIMAVLYDAIRIES_WQX-YVD-120417-14_ALSKE/results/695534173/resdetectqntlmts,Method Detection Level,0.01,mg/L,,2018-01-21T16:29:02,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_WA-10001:20170824:SR:,Sample-Routine,Water,,2017-08-24,,,,,,,,,,,,,,NARS_NLA2017,EPA NARS National Lakes Assessment 2017,,NARS_WQX-NLA_WA-10001,NLA_WA-10001,,,,,46.2667530000,-121.6296480000,,,,,,STORET-933356635,,as N,Nitrate,"Filtered, lab",0,mg N/l******,,Final,,Actual,,,,,,,,,,,,,,,,,,,,4110-B,APHA,4110 B ~ Anions in Water by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/7428/,WRS,2017-08-29,,https://www.waterqualitydata.us/data/providers/STORET/organizations/NARS_WQX/activities/NARS_WQX-NLA_WA-10001%3A20170824%3ASR%3A/results/933356635/resdetectqntlmts,Minimum Reporting Level,0.0025,mg N/l******,,2022-06-22T14:34:40,STORET
SUQUAMISH,Suquamish Indian Tribe of the Port Madison Reservation (Tribal),SUQUAMISH-KLE01_170824_152354,Field Msr/Obs,Water,,2017-08-24,15:23:54,PST,,,,,,,,,,,,SUQ_WQMD,Suquamish Tribe Monitoring,,SUQUAMISH-KLE-01,Klebeal (aka Thompson) Cr.,,,,,47.7129000000,-122.5730000000,,,,,,STORET-695262053,,as N,Nitrate,Unfiltered,5.3,mg/L,,Final,,Actual,,,,,,,,,,Aug 24 2017  3:23PM   ::SampleDateTime: 2017-08-24 15:23:54::,,,,,,,,,,4500-NO3(D)***retired*** 4500-NO3 D,APHA,"DO NOT USE***4500 NO3 D ~ Nitrate in Water Using an ISE, 4500-NO3 D",,https://www.nemi.gov/methods/method_summary/9888/,,,,,,,,,2018-01-18T14:31:01,STORET
SUQUAMISH,Suquamish Indian Tribe of the Port Madison Reservation (Tribal),SUQUAMISH-KIT01_170829_133451,Field Msr/Obs,Water,,2017-08-29,13:34:51,PST,,,,,,,,,,,,SUQ_WQMD,Suquamish Tribe Monitoring,,SUQUAMISH-KIT-01,Kitsap Creek,,,,,47.7483000000,-122.5340000000,,,,,,STORET-695261268,,as N,Nitrate,Unfiltered,2.28,mg/L,,Final,,Actual,,,,,,,,,,Aug 29 2017  1:34PM   ::SampleDateTime: 2017-08-29 13:34:51::,,,,,,,,,,4500-NO3(D)***retired*** 4500-NO3 D,APHA,"DO NOT USE***4500 NO3 D ~ Nitrate in Water Using an ISE, 4500-NO3 D",,https://www.nemi.gov/methods/method_summary/9888/,,,,,,,,,2018-01-18T14:30:55,STORET
