result_id,site_id,site_name,lat,lon,huc8,state_fips,county_fips5,provider,sample_date,chemical,water_type,location_type,activity_media,activity_media_sub,is_nondetect,value_for_stats,value_std,std_unit,rl_raw,detect_condition
NWIS-121872317,USGS-472518119221001,"MAIN CANAL AT EAST LOW CANAL NR STRATFORD, WA",47.42166667,-119.36944440000001,17020015,53,53025,NWIS,2021-04-12,ortho,surface_water,NULL,Water,Surface Water,1,0.002,NULL,mg/L as P,4.0000000000000001E-3,Not Detected
NWIS-120207528,USGS-472518119221001,"MAIN CANAL AT EAST LOW CANAL NR STRATFORD, WA",47.42166667,-119.36944440000001,17020015,53,53025,NWIS,2020-09-28,ortho,surface_water,NULL,Water,Surface Water,1,6.0000000000000001E-3,NULL,mg/L as P,0.012,Not Detected
NWIS-120207531,USGS-472518119221001,"MAIN CANAL AT EAST LOW CANAL NR STRATFORD, WA",47.42166667,-119.36944440000001,17020015,53,53025,NWIS,2020-09-28,ortho,surface_water,NULL,Water,Surface Water,1,0.002,NULL,mg/L as P,4.0000000000000001E-3,Not Detected
NWIS-121872345,USGS-472556119160401,"BROOK LAKE NEAR OUTLET NEAR STRATFORD, WA",47.432355559999998,-119.26798890000001,17020013,53,53025,NWIS,2021-06-14,ortho,surface_water,NULL,Water,Surface Water,0,0.019,0.019,mg/L as P,4.0000000000000001E-3,NULL
NWIS-121872367,USGS-472556119160401,"BROOK LAKE NEAR OUTLET NEAR STRATFORD, WA",47.432355559999998,-119.26798890000001,17020013,53,53025,NWIS,2021-08-18,ortho,surface_water,NULL,Water,Surface Water,1,6.0000000000000001E-3,NULL,mg/L as P,0.012,Not Detected
NWIS-121872370,USGS-472556119160401,"BROOK LAKE NEAR OUTLET NEAR STRATFORD, WA",47.432355559999998,-119.26798890000001,17020013,53,53025,NWIS,2021-08-18,ortho,surface_water,NULL,Water,Surface Water,1,0.002,NULL,mg/L as P,4.0000000000000001E-3,Not Detected
NWIS-123068813,USGS-472556119160401,"BROOK LAKE NEAR OUTLET NEAR STRATFORD, WA",47.432355559999998,-119.26798890000001,17020013,53,53025,NWIS,2021-10-28,ortho,surface_water,NULL,Water,Surface Water,0,2.1000000000000001E-2,2.1000000000000001E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-123078885,USGS-472556119160401,"BROOK LAKE NEAR OUTLET NEAR STRATFORD, WA",47.432355559999998,-119.26798890000001,17020013,53,53025,NWIS,2021-04-14,ortho,surface_water,NULL,Water,Surface Water,0,0.01,0.01,mg/L as P,4.0000000000000001E-3,NULL
NWIS-106306934,USGS-472753122324401,23N/02E-22N02,47.464750000000002,-122.5455278,17110019,53,53035,NWIS,2016-11-21,nitrate,groundwater,NULL,Water,Groundwater,0,1.1699999999999999,1.1699999999999999,mg/L as N,NULL,NULL
NWIS-106306937,USGS-472753122324401,23N/02E-22N02,47.464750000000002,-122.5455278,17110019,53,53035,NWIS,2016-11-21,ortho,groundwater,NULL,Water,Groundwater,0,3.2000000000000001E-2,3.2000000000000001E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-105337281,USGS-472756117373001,23N/41E-22N01   PAS15,47.465443800000003,-117.6260417,17060108,53,53063,NWIS,2016-07-27,nitrate,groundwater,NULL,Water,Groundwater,1,0.02,NULL,mg/L as N,4.0000000000000001E-2,Not Detected
NWIS-105337284,USGS-472756117373001,23N/41E-22N01   PAS15,47.465443800000003,-117.6260417,17060108,53,53063,NWIS,2016-07-27,ortho,groundwater,NULL,Water,Groundwater,0,4.3999999999999997E-2,4.3999999999999997E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-105337739,USGS-472756117373001,23N/41E-22N01   PAS15,47.465443800000003,-117.6260417,17060108,53,53063,NWIS,2016-07-27,nitrate,groundwater,NULL,Water,Groundwater,1,8.8499999999999995E-2,NULL,mg/L as N,0.17699999999999999,Not Detected
NWIS-105338558,USGS-472854118152701,23N/36E-15K02   PAS25,47.4811111,-118.25805560000001,17020013,53,53043,NWIS,2016-07-26,nitrate,groundwater,NULL,Water,Groundwater,0,0.24299999999999999,0.24299999999999999,mg/L as N,NULL,NULL
NWIS-105338561,USGS-472854118152701,23N/36E-15K02   PAS25,47.4811111,-118.25805560000001,17020013,53,53043,NWIS,2016-07-26,ortho,groundwater,NULL,Water,Groundwater,0,2.8000000000000001E-2,2.8000000000000001E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-106347401,USGS-472900122115001,23N/05E-17F01,47.481488800000001,-122.200399,17110012,53,53033,NWIS,2016-12-05,nitrate,groundwater,NULL,Water,Groundwater,0,0.34499999999999997,0.34499999999999997,mg/L as N,NULL,NULL
NWIS-106347404,USGS-472900122115001,23N/05E-17F01,47.481488800000001,-122.200399,17110012,53,53033,NWIS,2016-12-05,ortho,groundwater,NULL,Water,Groundwater,0,0.014,0.014,mg/L as P,4.0000000000000001E-3,NULL
NWIS-106347672,USGS-472901122114901,23N/05E-17F04   SWQA13,47.482044399999999,-122.19762129999999,17110012,53,53033,NWIS,2016-12-05,nitrate,groundwater,NULL,Water,Groundwater,0,0.27800000000000002,0.27800000000000002,mg/L as N,NULL,NULL
NWIS-106347675,USGS-472901122114901,23N/05E-17F04   SWQA13,47.482044399999999,-122.19762129999999,17110012,53,53033,NWIS,2016-12-05,ortho,groundwater,NULL,Water,Groundwater,0,1.4999999999999999E-2,1.4999999999999999E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-106307803,USGS-473049122333501,23N/02E-04F02,47.513666669999999,-122.5596389,17110019,53,53035,NWIS,2016-11-14,nitrate,groundwater,NULL,Water,Groundwater,1,0.02,NULL,mg/L as N,4.0000000000000001E-2,Not Detected
NWIS-106307806,USGS-473049122333501,23N/02E-04F02,47.513666669999999,-122.5596389,17110019,53,53035,NWIS,2016-11-14,ortho,groundwater,NULL,Water,Groundwater,0,0.13100000000000001,0.13100000000000001,mg/L as P,4.0000000000000001E-3,NULL
NWIS-106307993,USGS-473049122333501,23N/02E-04F02,47.513666669999999,-122.5596389,17110019,53,53035,NWIS,2016-11-14,nitrate,groundwater,NULL,Water,Groundwater,1,8.8499999999999995E-2,NULL,mg/L as N,0.17699999999999999,Not Detected
NWIS-105284318,USGS-473827120044802,25N/22E-28B01D1   PAS09,47.654327780000003,-120.0879417,17020012,53,53017,NWIS,2016-07-19,nitrate,groundwater,NULL,Water,Groundwater,0,7.6999999999999999E-2,7.6999999999999999E-2,mg/L as N,NULL,NULL
NWIS-105284321,USGS-473827120044802,25N/22E-28B01D1   PAS09,47.654327780000003,-120.0879417,17020012,53,53017,NWIS,2016-07-19,ortho,groundwater,NULL,Water,Groundwater,0,5.0999999999999997E-2,5.0999999999999997E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-106200415,USGS-474120121553301,26N/07E-33N01   SU-025,47.6888972,-121.9271306,17110010,53,53033,NWIS,2016-11-01,nitrate,groundwater,NULL,Water,Groundwater,0,1.72,1.72,mg/L as N,NULL,NULL
NWIS-106200418,USGS-474120121553301,26N/07E-33N01   SU-025,47.6888972,-121.9271306,17110010,53,53033,NWIS,2016-11-01,ortho,groundwater,NULL,Water,Groundwater,0,2.1999999999999999E-2,2.1999999999999999E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-105337934,USGS-474131117432501,25N/40E-02L01 PAS16,47.69205556,-117.7235,17010307,53,53063,NWIS,2016-07-26,nitrate,groundwater,NULL,Water,Groundwater,0,0.67200000000000004,0.67200000000000004,mg/L as N,NULL,NULL
NWIS-105337937,USGS-474131117432501,25N/40E-02L01 PAS16,47.69205556,-117.7235,17010307,53,53063,NWIS,2016-07-26,ortho,groundwater,NULL,Water,Groundwater,0,2.9999999999999999E-2,2.9999999999999999E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-105339796,USGS-474243118563401,26N/31E-32B01   MW-SU-066,47.711815600000001,-118.9439016,17020013,53,53043,NWIS,2016-07-25,nitrate,groundwater,NULL,Water,Groundwater,1,1.8499999999999999E-2,NULL,mg/L as N,3.6999999999999998E-2,Not Detected
NWIS-105339799,USGS-474243118563401,26N/31E-32B01   MW-SU-066,47.711815600000001,-118.9439016,17020013,53,53043,NWIS,2016-07-25,ortho,groundwater,NULL,Water,Groundwater,0,2.5999999999999999E-2,2.5999999999999999E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-105340258,USGS-474243118563401,26N/31E-32B01   MW-SU-066,47.711815600000001,-118.9439016,17020013,53,53043,NWIS,2016-07-25,nitrate,groundwater,NULL,Water,Groundwater,1,8.1000000000000003E-2,NULL,mg/L as N,0.16200000000000001,Not Detected
NWIS-105339158,USGS-474458118311401,26N/34E-15F01   PAS26,47.749320879999999,-118.52166219999999,17020013,53,53043,NWIS,2016-07-25,nitrate,groundwater,NULL,Water,Groundwater,0,7.6600000000000001,7.6600000000000001,mg/L as N,NULL,NULL
NWIS-105339161,USGS-474458118311401,26N/34E-15F01   PAS26,47.749320879999999,-118.52166219999999,17020013,53,53043,NWIS,2016-07-25,ortho,groundwater,NULL,Water,Groundwater,0,6.7000000000000004E-2,6.7000000000000004E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-106305863,USGS-474514122375801,26N/01E-02K02,47.77075,-122.634111,17110019,53,53035,NWIS,2016-11-28,nitrate,groundwater,NULL,Water,Groundwater,1,0.02,NULL,mg/L as N,4.0000000000000001E-2,Not Detected
NWIS-106305866,USGS-474514122375801,26N/01E-02K02,47.77075,-122.634111,17110019,53,53035,NWIS,2016-11-28,ortho,groundwater,NULL,Water,Groundwater,0,0.18099999999999999,0.18099999999999999,mg/L as P,4.0000000000000001E-3,NULL
NWIS-106306051,USGS-474514122375801,26N/01E-02K02,47.77075,-122.634111,17110019,53,53035,NWIS,2016-11-28,nitrate,groundwater,NULL,Water,Groundwater,1,8.8499999999999995E-2,NULL,mg/L as N,0.17699999999999999,Not Detected
NWIS-106201016,USGS-474729122224801,27N/03E-35A01   SU-015,47.791622199999999,-122.3791306,17110019,53,53061,NWIS,2016-11-08,nitrate,groundwater,NULL,Water,Groundwater,1,0.02,NULL,mg/L as N,4.0000000000000001E-2,Not Detected
NWIS-106201019,USGS-474729122224801,27N/03E-35A01   SU-015,47.791622199999999,-122.3791306,17110019,53,53061,NWIS,2016-11-08,ortho,groundwater,NULL,Water,Groundwater,0,2.5999999999999999E-2,2.5999999999999999E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-106201207,USGS-474729122224801,27N/03E-35A01   SU-015,47.791622199999999,-122.3791306,17110019,53,53061,NWIS,2016-11-08,nitrate,groundwater,NULL,Water,Groundwater,1,8.8499999999999995E-2,NULL,mg/L as N,0.17699999999999999,Not Detected
NWIS-117810280,USGS-474736117340700,LK SPOKANE NR NINE MILE FALLS,47.793430559999997,-117.5686194,17010307,53,53063,NWIS,2019-08-06,nitrate,surface_water,NULL,Water,Surface Water,0,0.41599999999999998,0.41599999999999998,mg/L as N,NULL,NULL
NWIS-117810282,USGS-474736117340700,LK SPOKANE NR NINE MILE FALLS,47.793430559999997,-117.5686194,17010307,53,53063,NWIS,2019-08-06,ortho,surface_water,NULL,Water,Surface Water,1,6.0000000000000001E-3,NULL,mg/L as P,0.012,Not Detected
NWIS-117810283,USGS-474736117340700,LK SPOKANE NR NINE MILE FALLS,47.793430559999997,-117.5686194,17010307,53,53063,NWIS,2019-08-06,ortho,surface_water,NULL,Water,Surface Water,1,0.002,NULL,mg/L as P,4.0000000000000001E-3,Not Detected
NWIS-118041189,USGS-474736117340700,LK SPOKANE NR NINE MILE FALLS,47.793430559999997,-117.5686194,17010307,53,53063,NWIS,2019-10-24,nitrate,surface_water,NULL,Water,Surface Water,0,0.72899999999999998,0.72899999999999998,mg/L as N,NULL,NULL
NWIS-118041191,USGS-474736117340700,LK SPOKANE NR NINE MILE FALLS,47.793430559999997,-117.5686194,17010307,53,53063,NWIS,2019-10-24,ortho,surface_water,NULL,Water,Surface Water,1,6.0000000000000001E-3,NULL,mg/L as P,0.012,Not Detected
NWIS-118041192,USGS-474736117340700,LK SPOKANE NR NINE MILE FALLS,47.793430559999997,-117.5686194,17010307,53,53063,NWIS,2019-10-24,ortho,surface_water,NULL,Water,Surface Water,1,0.002,NULL,mg/L as P,4.0000000000000001E-3,Not Detected
NWIS-118041089,USGS-474736117340701,TEMP PIEZO NR NINE MILE FALLS,47.793430559999997,-117.5686194,17010307,53,53063,NWIS,2019-10-23,nitrate,groundwater,NULL,Water,Groundwater,0,1.0700000000000001,1.0700000000000001,mg/L as N,NULL,NULL
NWIS-118041092,USGS-474736117340701,TEMP PIEZO NR NINE MILE FALLS,47.793430559999997,-117.5686194,17010307,53,53063,NWIS,2019-10-23,ortho,groundwater,NULL,Water,Groundwater,0,6.4000000000000001E-2,6.4000000000000001E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-118041114,USGS-474736117340701,TEMP PIEZO NR NINE MILE FALLS,47.793430559999997,-117.5686194,17010307,53,53063,NWIS,2019-10-23,nitrate,groundwater,NULL,Water,Groundwater,0,1.0,1.0,mg/L as N,NULL,NULL
NWIS-118041117,USGS-474736117340701,TEMP PIEZO NR NINE MILE FALLS,47.793430559999997,-117.5686194,17010307,53,53063,NWIS,2019-10-23,ortho,groundwater,NULL,Water,Groundwater,0,7.6999999999999999E-2,7.6999999999999999E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-118041140,USGS-474736117340701,TEMP PIEZO NR NINE MILE FALLS,47.793430559999997,-117.5686194,17010307,53,53063,NWIS,2019-10-23,nitrate,groundwater,NULL,Water,Groundwater,0,0.80600000000000005,0.80600000000000005,mg/L as N,NULL,NULL
NWIS-118041143,USGS-474736117340701,TEMP PIEZO NR NINE MILE FALLS,47.793430559999997,-117.5686194,17010307,53,53063,NWIS,2019-10-23,ortho,groundwater,NULL,Water,Groundwater,0,5.8999999999999997E-2,5.8999999999999997E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-118041165,USGS-474736117340701,TEMP PIEZO NR NINE MILE FALLS,47.793430559999997,-117.5686194,17010307,53,53063,NWIS,2019-10-23,nitrate,groundwater,NULL,Water,Groundwater,0,0.627,0.627,mg/L as N,NULL,NULL
NWIS-118041168,USGS-474736117340701,TEMP PIEZO NR NINE MILE FALLS,47.793430559999997,-117.5686194,17010307,53,53063,NWIS,2019-10-23,ortho,groundwater,NULL,Water,Groundwater,0,2.8000000000000001E-2,2.8000000000000001E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-117809991,USGS-474736117340701,TEMP PIEZO NR NINE MILE FALLS,47.793430559999997,-117.5686194,17010307,53,53063,NWIS,2019-08-06,nitrate,groundwater,NULL,Water,Groundwater,0,6.5099999999999998,6.5099999999999998,mg/L as N,NULL,NULL
NWIS-117809994,USGS-474736117340701,TEMP PIEZO NR NINE MILE FALLS,47.793430559999997,-117.5686194,17010307,53,53063,NWIS,2019-08-06,ortho,groundwater,NULL,Water,Groundwater,0,0.11,0.11,mg/L as P,4.0000000000000001E-3,NULL
NWIS-117810181,USGS-474736117340701,TEMP PIEZO NR NINE MILE FALLS,47.793430559999997,-117.5686194,17010307,53,53063,NWIS,2019-08-06,nitrate,groundwater,NULL,Water,Groundwater,0,1.47,1.47,mg/L as N,NULL,NULL
NWIS-117810184,USGS-474736117340701,TEMP PIEZO NR NINE MILE FALLS,47.793430559999997,-117.5686194,17010307,53,53063,NWIS,2019-08-06,ortho,groundwater,NULL,Water,Groundwater,0,4.2999999999999997E-2,4.2999999999999997E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-117810206,USGS-474736117340701,TEMP PIEZO NR NINE MILE FALLS,47.793430559999997,-117.5686194,17010307,53,53063,NWIS,2019-08-06,nitrate,groundwater,NULL,Water,Groundwater,0,0.92600000000000005,0.92600000000000005,mg/L as N,NULL,NULL
NWIS-117810209,USGS-474736117340701,TEMP PIEZO NR NINE MILE FALLS,47.793430559999997,-117.5686194,17010307,53,53063,NWIS,2019-08-06,ortho,groundwater,NULL,Water,Groundwater,0,7.1999999999999995E-2,7.1999999999999995E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-117810231,USGS-474736117340701,TEMP PIEZO NR NINE MILE FALLS,47.793430559999997,-117.5686194,17010307,53,53063,NWIS,2019-08-06,nitrate,groundwater,NULL,Water,Groundwater,0,1.3100000000000001,1.3100000000000001,mg/L as N,NULL,NULL
NWIS-117810234,USGS-474736117340701,TEMP PIEZO NR NINE MILE FALLS,47.793430559999997,-117.5686194,17010307,53,53063,NWIS,2019-08-06,ortho,groundwater,NULL,Water,Groundwater,0,9.8000000000000004E-2,9.8000000000000004E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-117810256,USGS-474736117340701,TEMP PIEZO NR NINE MILE FALLS,47.793430559999997,-117.5686194,17010307,53,53063,NWIS,2019-08-06,nitrate,groundwater,NULL,Water,Groundwater,0,1.02,1.02,mg/L as N,NULL,NULL
NWIS-117810259,USGS-474736117340701,TEMP PIEZO NR NINE MILE FALLS,47.793430559999997,-117.5686194,17010307,53,53063,NWIS,2019-08-06,ortho,groundwater,NULL,Water,Groundwater,0,8.5999999999999993E-2,8.5999999999999993E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-112005652,USGS-474740117322501,27N/42E-31H03,47.794416669999997,-117.5410833,17010307,53,53063,NWIS,2018-10-08,nitrate,groundwater,NULL,Water,Groundwater,0,1.24,1.24,mg/L as N,NULL,NULL
NWIS-112005656,USGS-474740117322501,27N/42E-31H03,47.794416669999997,-117.5410833,17010307,53,53063,NWIS,2018-10-08,ortho,groundwater,NULL,Water,Groundwater,0,0.012,0.012,mg/L as P,4.0000000000000001E-3,NULL
NWIS-112005638,USGS-474740117362801,27N/42E-31H04,47.794333299999998,-117.541,17010307,53,53063,NWIS,2018-10-08,nitrate,groundwater,NULL,Water,Groundwater,0,1.3400000000000001,1.3400000000000001,mg/L as N,NULL,NULL
NWIS-112005642,USGS-474740117362801,27N/42E-31H04,47.794333299999998,-117.541,17010307,53,53063,NWIS,2018-10-08,ortho,groundwater,NULL,Water,Groundwater,0,0.01,0.01,mg/L as P,4.0000000000000001E-3,NULL
NWIS-112005666,USGS-474746117313001,27N/42E-32G01,47.796000990000003,-117.52605699999999,17010308,53,53063,NWIS,2018-10-08,nitrate,groundwater,NULL,Water,Groundwater,0,1.1200000000000001,1.1200000000000001,mg/L as N,NULL,NULL
NWIS-112005670,USGS-474746117313001,27N/42E-32G01,47.796000990000003,-117.52605699999999,17010308,53,53063,NWIS,2018-10-08,ortho,groundwater,NULL,Water,Groundwater,0,5.1999999999999998E-2,5.1999999999999998E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-111958854,USGS-474747117344701,NORTH SHORE TEMP PIEZO TRD04,47.796388890000003,-117.57972220000001,17010307,53,53065,NWIS,2018-09-25,nitrate,groundwater,NULL,Water,Groundwater,0,1.9399999999999999,1.9399999999999999,mg/L as N,NULL,NULL
NWIS-111958858,USGS-474747117344701,NORTH SHORE TEMP PIEZO TRD04,47.796388890000003,-117.57972220000001,17010307,53,53065,NWIS,2018-09-25,ortho,groundwater,NULL,Water,Groundwater,0,0.10199999999999999,0.10199999999999999,mg/L as P,4.0000000000000001E-3,NULL
NWIS-110963610,USGS-474747117344701,NORTH SHORE TEMP PIEZO TRD04,47.796388890000003,-117.57972220000001,17010307,53,53065,NWIS,2018-05-16,nitrate,groundwater,NULL,Water,Groundwater,0,2.0600000000000001,2.0600000000000001,mg/L as N,NULL,NULL
NWIS-110963613,USGS-474747117344701,NORTH SHORE TEMP PIEZO TRD04,47.796388890000003,-117.57972220000001,17010307,53,53065,NWIS,2018-05-16,ortho,groundwater,NULL,Water,Groundwater,0,8.5000000000000006E-2,8.5000000000000006E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-107841348,USGS-474747117344701,NORTH SHORE TEMP PIEZO TRD04,47.796388890000003,-117.57972220000001,17010307,53,53065,NWIS,2017-05-25,nitrate,groundwater,NULL,Water,Groundwater,0,1.5900000000000001,1.5900000000000001,mg/L as N,NULL,NULL
NWIS-107841351,USGS-474747117344701,NORTH SHORE TEMP PIEZO TRD04,47.796388890000003,-117.57972220000001,17010307,53,53065,NWIS,2017-05-25,ortho,groundwater,NULL,Water,Groundwater,0,7.6999999999999999E-2,7.6999999999999999E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-108672117,USGS-474747117344701,NORTH SHORE TEMP PIEZO TRD04,47.796388890000003,-117.57972220000001,17010307,53,53065,NWIS,2017-08-10,nitrate,groundwater,NULL,Water,Groundwater,0,2.1899999999999999,2.1899999999999999,mg/L as N,NULL,NULL
NWIS-108672120,USGS-474747117344701,NORTH SHORE TEMP PIEZO TRD04,47.796388890000003,-117.57972220000001,17010307,53,53065,NWIS,2017-08-10,ortho,groundwater,NULL,Water,Groundwater,0,8.8999999999999996E-2,8.8999999999999996E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-108672095,USGS-474750117342501,NORTH SHORE TEMP PIEZO TRD03,47.7972222,-117.573611,17010307,53,53065,NWIS,2017-08-10,nitrate,groundwater,NULL,Water,Groundwater,1,0.02,NULL,mg/L as N,4.0000000000000001E-2,Not Detected
NWIS-108672098,USGS-474750117342501,NORTH SHORE TEMP PIEZO TRD03,47.7972222,-117.573611,17010307,53,53065,NWIS,2017-08-10,ortho,groundwater,NULL,Water,Groundwater,0,4.2999999999999997E-2,4.2999999999999997E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-108672101,USGS-474750117342501,NORTH SHORE TEMP PIEZO TRD03,47.7972222,-117.573611,17010307,53,53065,NWIS,2017-08-10,nitrate,groundwater,NULL,Water,Groundwater,1,8.8499999999999995E-2,NULL,mg/L as N,0.17699999999999999,Not Detected
NWIS-107841330,USGS-474750117342501,NORTH SHORE TEMP PIEZO TRD03,47.7972222,-117.573611,17010307,53,53065,NWIS,2017-05-25,nitrate,groundwater,NULL,Water,Groundwater,1,0.02,NULL,mg/L as N,4.0000000000000001E-2,Not Detected
NWIS-107841333,USGS-474750117342501,NORTH SHORE TEMP PIEZO TRD03,47.7972222,-117.573611,17010307,53,53065,NWIS,2017-05-25,ortho,groundwater,NULL,Water,Groundwater,0,6.0000000000000001E-3,6.0000000000000001E-3,mg/L as P,4.0000000000000001E-3,NULL
NWIS-107841336,USGS-474750117342501,NORTH SHORE TEMP PIEZO TRD03,47.7972222,-117.573611,17010307,53,53065,NWIS,2017-05-25,nitrate,groundwater,NULL,Water,Groundwater,1,8.8499999999999995E-2,NULL,mg/L as N,0.17699999999999999,Not Detected
NWIS-109343440,USGS-474750117342501,NORTH SHORE TEMP PIEZO TRD03,47.7972222,-117.573611,17010307,53,53065,NWIS,2017-12-07,nitrate,groundwater,NULL,Water,Groundwater,1,0.02,NULL,mg/L as N,4.0000000000000001E-2,Not Detected
NWIS-109343443,USGS-474750117342501,NORTH SHORE TEMP PIEZO TRD03,47.7972222,-117.573611,17010307,53,53065,NWIS,2017-12-07,ortho,groundwater,NULL,Water,Groundwater,0,4.0000000000000001E-2,4.0000000000000001E-2,mg/L as P,4.0000000000000001E-3,NULL
NWIS-109343448,USGS-474750117342501,NORTH SHORE TEMP PIEZO TRD03,47.7972222,-117.573611,17010307,53,53065,NWIS,2017-12-07,nitrate,groundwater,NULL,Water,Groundwater,1,8.8499999999999995E-2,NULL,mg/L as N,0.17699999999999999,Not Detected
NWIS-110963482,USGS-474750117342501,NORTH SHORE TEMP PIEZO TRD03,47.7972222,-117.573611,17010307,53,53065,NWIS,2018-05-16,nitrate,groundwater,NULL,Water,Groundwater,1,0.02,NULL,mg/L as N,4.0000000000000001E-2,Not Detected
NWIS-110963485,USGS-474750117342501,NORTH SHORE TEMP PIEZO TRD03,47.7972222,-117.573611,17010307,53,53065,NWIS,2018-05-16,ortho,groundwater,NULL,Water,Groundwater,0,7.0000000000000001E-3,7.0000000000000001E-3,mg/L as P,4.0000000000000001E-3,NULL
