OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-G2-21229CWRIS_288171,G2-21229CWRIS_288171,Well,"Owner: ORTIZ, DESIREE; County Health ID 17N/02W-15CA; County_ID ; Ecology ID: ;GData ID: 1549;USGS ID: 17N/02W-15CA; Location_type: Well - Domestic General Tumwater Monitoring; Location Description: ; Parcel ID: 12715220200",17100103,,,,,46.9636760000,-122.9275050000,,,,Interpolation-Digital Map Source,NAD83,197.23,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,39,ft,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-G2-24168CWRIS_289369,G2-24168CWRIS_289369,Well,"Owner: SWEENEY, JOHN P; County Health ID ; County_ID 066THR; Ecology ID: AAF142;GData ID: 1708;USGS ID: 16N/02W-29L01; Location_type: Well - Irrigation; Location Description: BURBANK ACRES; Parcel ID: 37800000600",17100103,,,,,46.8411330000,-122.9624250000,,,,Interpolation-Digital Map Source,NAD83,221.98,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,80,ft,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-SCMW_1,SCMW-1,Well,Owner: ; County Health ID ; County_ID SCMW-1; Ecology ID: BJX451;GData ID: 1105;USGS ID: ; Location_type: Well - Monitoring; Location Description: ROCHESTER; Parcel ID:,17100103,,,,,46.8197100000,-123.1037800000,,,,Interpolation-Photo,NAD83,130.67,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,82,ft,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-SCMW_2,SCMW-2,Well,Owner: ; County Health ID ; County_ID SCMW-2; Ecology ID: BJX458;GData ID: 1106;USGS ID: ; Location_type: Well - Monitoring; Location Description: WRIGHTS ADD DIV 1; Parcel ID:,17100103,,,,,46.8254400000,-123.0785900000,,,,Interpolation-Photo,NAD83,153.77,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,72,ft,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-SCMW_3,SCMW-3,Well,Owner: USA-TRUST FOR CHEHALIS TRIBE; County Health ID ; County_ID SCMW-3; Ecology ID: BJX452;GData ID: 1107;USGS ID: ; Location_type: Well - Monitoring; Location Description: GRAND VALLEY FRUIT & GARDEN TRACTS; Parcel ID: 51302500000,17100103,,,,,46.7969900000,-123.0122000000,,,,Interpolation-Photo,NAD83,176.18188,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,65,ft,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-SCMW_4,SCMW-4,Well,Owner: ; County Health ID ; County_ID SCMW-4; Ecology ID: BJX457;GData ID: 1108;USGS ID: ; Location_type: Well - Monitoring; Location Description: JACKSON FRUIT TRACTS; Parcel ID:,17100103,,,,,46.8039500000,-123.0136700000,,,,Interpolation-Photo,NAD83,180.39215,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,105,ft,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-SCMW_5,SCMW-5,Well,Owner: ; County Health ID ; County_ID SCMW-5; Ecology ID: BJX455;GData ID: 1109;USGS ID: ; Location_type: Well - Monitoring; Location Description: ; Parcel ID:,17100103,,,,,46.8222600000,-123.0149700000,,,,Interpolation-Photo,NAD83,189.36,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,110,ft,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-SCMW_6,SCMW-6,Well,Owner: ; County Health ID ; County_ID SCMW-6; Ecology ID: BJX453;GData ID: 1110;USGS ID: ; Location_type: Well - Monitoring; Location Description: AMERICAN HOME FRUIT TRACTS; Parcel ID:,17100103,,,,,46.8168700000,-122.9942900000,,,,Interpolation-Photo,NAD83,199.64999,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,78,ft,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-SCMW_7,SCMW-7,Well,Owner: ; County Health ID ; County_ID SCMW-7; Ecology ID: BJX454;GData ID: 1111;USGS ID: ; Location_type: Well - Monitoring; Location Description: ; Parcel ID:,17100103,,,,,46.8260000000,-122.9754000000,,,,Interpolation-Photo,NAD83,204.78,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,90,ft,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-SCMW_8,SCMW-8,Well,Owner: LOUD MINISTRIES INTL; County Health ID ; County_ID SCMW-8; Ecology ID: BJX456;GData ID: 1112;USGS ID: ; Location_type: Well - Monitoring; Location Description: TILLEY TRACTS; Parcel ID: 80000002305,17100103,,,,,46.8372200000,-122.9183400000,,,,Interpolation-Photo,NAD83,239.42,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,105,ft,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-WEL00083,15N/02W-06DT02,Well,"Owner: FACCONE, MALINDA L & EUGENE L; County Health ID ; County_ID 06DT02; Ecology ID: ACK698;GData ID: 1399;USGS ID: 15N/02W-06DT02; Location_type: Well - Domestic General; Location Description: AMERICAN HOME FRUIT TRACTS; Parcel ID: 31412000802",17100103,,,,,46.8189510000,-122.9895320000,,,,Interpolation-Digital Map Source,NAD83,200.47,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,80,ft,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-WEL00086,15N/03W-02BT02,Well,"Owner: JONES, DONNA & DAVID; County Health ID 15N/03W-02BT02; County_ID 15N/03W-02BT02; Ecology ID: BAH621;GData ID: 1746;USGS ID: 15N/03W-02BT02; Location_type: Well - Domestic General; Location Description: AMERICAN HOME FRUIT; Parcel ID: 31430100700",17100103,,,,,46.8194200000,-123.0215840000,,,,Interpolation-Digital Map Source,NAD83,181.3,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,78,ft,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-WEL00088,15N/03W-03FT02,Well,"Owner: SHEPHERD, BRANDON S; County Health ID 15N/03W-03FT02; County_ID 15N/03W-03FT02; Ecology ID: AFE513;GData ID: 1261;USGS ID: 15N/03W-03FT02; Location_type: Well - Domestic General; Location Description: BYLES, JAMES DLC; Parcel ID: 09180016001",17100103,,,,,46.8163410000,-123.0446320000,,,,GPS Carrier Phase Kinematic Relative Position,NAD83,170.62279,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,59,ft,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-WEL00090,15N/03W-03PT03,Well,"Owner: LOGUE, DENNIS W; County Health ID 15N/03W-03PT03; County_ID 15N/03W-03PT03; Ecology ID: AKJ060;GData ID: 1375;USGS ID: 15N/03W-03PT03; Location_type: Well - Domestic General; Location Description: ; Parcel ID: 13503340202",17100103,,,,,46.8107720000,-123.0468290000,,,,GPS Carrier Phase Kinematic Relative Position,NAD83,164.94443,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,80,ft,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-WEL00092,15N/03W-04B01,Well,"Owner: SMILEY, THOMAS F & JUDY D; County Health ID ; County_ID 04B01; Ecology ID: ;GData ID: 1683;USGS ID: 15N/03W-04B01; Location_type: Well - Domestic General; Location Description: ; Parcel ID: 13504120300",17100103,,,,,46.8211980000,-123.0634610000,,,,Interpolation-Digital Map Source,NAD83,162.22,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,56,ft,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-WEL00095,15N/03W-09G01,Well,"Owner: NAUGHTON, RICHARD M; County Health ID 15N/03W-09G01; County_ID 15N/03W-09G01; Ecology ID: AAR033;GData ID: 1662;USGS ID: 15N/03W-09G01; Location_type: Well - Domestic General; Location Description: JAMES S-D; Parcel ID: 56202900200",17100103,,,,,46.8025280000,-123.0650480000,,,,Interpolation-Digital Map Source,NAD83,154.97,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,59,ft,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-WEL00098,15N/03W-11MT05,Well,"Owner: SMITH, ERIC D; County Health ID 15N/03W-11MT05; County_ID 15N/03W-11MT05; Ecology ID: AEF618;GData ID: 1685;USGS ID: 15N/03W-11MT05; Location_type: Well - Domestic General; Location Description: ; Parcel ID: 13511230400",17100103,,,,,46.8007090000,-123.0310440000,,,,Interpolation-Digital Map Source,NAD83,172.93832,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,60,ft,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-WEL00100,16N/02W-27RT04,Well,Owner: CGVI LLC; County Health ID 16N/02W-27RT04; County_ID 16N/02W-27RT04; Ecology ID: ALP376;GData ID: 1255;USGS ID: 16N/02W-27RT04; Location_type: Well - Domestic General; Location Description: TILLEY TRACTS; Parcel ID: 80000002702,17100103,,,,,46.8388790000,-122.9086990000,,,,Interpolation-Digital Map Source,NAD83,260.73001,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,79,ft,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-WEL00102,16N/02W-28RT01,Well,"Owner: VASSAR, CHRISTY L; County Health ID ; County_ID 28RT01; Ecology ID: AKP867;GData ID: 1308;USGS ID: 16N/02W-28RT01; Location_type: Well - Domestic General; Location Description: SUNNYDALE; Parcel ID: 77500000400",17100103,,,,,46.8393060000,-122.9320530000,,,,Interpolation-Digital Map Source,NAD83,229.39,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,58,ft,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-WEL00104,16N/02W-29DT02,Well,"Owner: ARMSTRONG, MARK; County Health ID 16N/02W-29DT02; County_ID 16N/02W-29DT02; Ecology ID: AFS060;GData ID: 1304;USGS ID: 16N/02W-29DT02; Location_type: Well - Domestic General; Location Description: WESTERN IRRIGATION; Parcel ID: 82810101500",17100103,,,,,46.8488580000,-122.9691240000,,,,Interpolation-Digital Map Source,NAD83,230.2,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,89,ft,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-WEL00106,16N/02W-29NT01,Well,"Owner: WILEY, WILLIAM H & MARY A; County Health ID ; County_ID 29NT01; Ecology ID: ;GData ID: 1257;USGS ID: 16N/02W-29NT01; Location_type: Well - Domestic General; Location Description: ; Parcel ID: 12629331900",17100103,,,,,46.8373180000,-122.9694520000,,,,GPS Carrier Phase Kinematic Relative Position,NAD83,212.74001,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,80,ft,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-WEL00108,16N/02W-29QT03,Well,"Owner: OLSON, KEVIN R & HEIDI; County Health ID 16N/02W-29QT03; County_ID 16N/02W-29QT03; Ecology ID: AKJ336;GData ID: 1599;USGS ID: 16N/02W-29QT03; Location_type: Well - Domestic General; Location Description: SCATTER CREEK PARK; Parcel ID: 72400100200",17100103,,,,,46.8388790000,-122.9563830000,,,,Interpolation-Digital Map Source,NAD83,214.64,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,78.5,ft,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-WEL00110,16N/02W-31JT03,Well,"Owner: ABNER, VIRGINIA R; County Health ID 16N/02W-31JT03; County_ID 16N/02W-31JT03; Ecology ID: ACK665;GData ID: 1291;USGS ID: 16N/02W-31JT03; Location_type: Well - Domestic General; Location Description: ; Parcel ID: 12631410413",17100103,,,,,46.8289260000,-122.9734880000,,,,Interpolation-Digital Map Source,NAD83,207.86,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,97,ft,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-WEL00114,16N/02W-31KT06,Well,"Owner: METZGER, STEVEN C & LINDA Y; County Health ID 16N/02W-31KT06; County_ID 16N/02W-31KT06; Ecology ID: ALG189;GData ID: 1566;USGS ID: 16N/02W-31KT06; Location_type: Well - Domestic General; Location Description: ; Parcel ID: 12631420105",17100103,,,,,46.8272510000,-122.9766770000,,,,Interpolation-Digital Map Source,NAD83,212.00999,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,80,ft,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-WEL00116,16N/02W-31MT02,Well,"Owner: FIGUEROA-FOSS, MARTA; County Health ID ; County_ID 31MT02; Ecology ID: AGR320;GData ID: 1431;USGS ID: 16N/02W-31MT02; Location_type: Well - Domestic General; Location Description: SARGENT HOME TRACTS; Parcel ID: 72201200000",17100103,,,,,46.8286780000,-122.9883190000,,,,Interpolation-Digital Map Source,NAD83,203.04781,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,100,ft,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-WEL00121,16N/02W-33BT01,Well,Owner: LAKESIDE INDUSTRIES; County Health ID ; County_ID 33BT01; Ecology ID: ;GData ID: 1523;USGS ID: 16N/02W-33BT01; Location_type: Well - Domestic General; Location Description: SUNNYDALE; Parcel ID: 77500400100,17100103,,,,,46.8339040000,-122.9371410000,,,,Interpolation-Digital Map Source,NAD83,223.49001,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,45,ft,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-WEL00122,16N/02W-33FT01,Well,"Owner: DAVIS, MARK R & SUSAN; County Health ID ; County_ID 33FT01; Ecology ID: AGK667;GData ID: 1388;USGS ID: 16N/02W-33FT01; Location_type: Well - Domestic General; Location Description: ; Parcel ID: 12633240102",17100103,,,,,46.8303150000,-122.9418560000,,,,GPS Carrier Phase Kinematic Relative Position,NAD83,232.75,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,61,ft,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-WEL00124,16N/03W-33KT01,Well,"Owner: BLACKLOCK, MARK W & TAMI L; County Health ID 16N/03W-33KT01; County_ID 16N/03W-33KT01; Ecology ID: ALP278;GData ID: 1684;USGS ID: 16N/03W-33KT01; Location_type: Well - Domestic General; Location Description: AMERICAN HOME GARDEN TRACTS; Parcel ID: 31500500202",17100103,,,,,46.8266410000,-123.0602950000,,,,Interpolation-Digital Map Source,NAD83,166.96626,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,81,ft,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-WEL00134,15N/02W-06LT01,Well,"Owner: HALL, TERRY A & CRYSTAL R; County Health ID 15N/02W-06LT01; County_ID 15N/02W-06LT01; Ecology ID: AGC825;GData ID: 1258;USGS ID: 15N/02W-06LT01; Location_type: Well - Domestic General; Location Description: AMERICAN HOME FRUIT TRACTS; Parcel ID: 31411500300",17100103,,,,,46.8138690000,-122.9891970000,,,,Interpolation-Digital Map Source,NAD83,201.2,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,80,ft,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-WEL00178,Tum_Well_MW_96-20,Well,Owner: PORT OF OLYMPIA; County Health ID 17N/02W-10PA; County_ID Tum_Well_MW_ES-11; Ecology ID: ACB850;GData ID: 1737;USGS ID: 17N/02W-10PA; Location_type: Well - Monitoring; Location Description: ; Parcel ID: 12710100302,17100103,,,,,46.9674990000,-122.9213870000,,,,Interpolation-Digital Map Source,NAD83,200.69511,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,32,ft,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-WEL00179,Tum_Well_MW_96-19,Well,Owner: ; County Health ID 17N/02W-10QA; County_ID Tum_Well_MW_96-20; Ecology ID: ;GData ID: 1736;USGS ID: 17N/02W-10QA; Location_type: Well - Monitoring; Location Description: ; Parcel ID:,17100103,,,,,46.9691660000,-122.9177780000,,,,Interpolation-Digital Map Source,NAD83,195.19,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,19.4,ft,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-WEL00210,Burkey,Well,"Owner: REITZ, NATHAN & ANYA; County Health ID 17N/02W-15LA; County_ID Connelly; Ecology ID: ;GData ID: 1339;USGS ID: 17N/02W-15LA; Location_type: Well - Domestic General Tumwater Monitoring; Location Description: TAYLOT MANOR; Parcel ID: 79050000400",17100103,,,,,46.9583090000,-122.9198070000,,,,Interpolation-Digital Map Source,NAD83,198.05,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,69,ft,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-WEL00233,Tum_Well_MW_96-21,Well,"Owner: PORT OF OLYMPIA; County Health ID 17N/02W-10E01; County_ID Tum_Well_MW_96-22; Ecology ID: ;GData ID: 1250;USGS ID: 17N/02W-10E01; Location_type: Well - Monitoring; Location Description: CORNELL, JOHN DLC; Parcel ID: 09230001003",17100103,,,,,46.9771000000,-122.9253010000,,,,Interpolation-Digital Map Source,NAD83,194.07001,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,29.2,ft,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-WEL46566,Farwell,Well,"Owner: FRIZZELL, TRUSTEES, LARRY D & JUDY A; County Health ID 17N/02W-05RA; County_ID Heck_#3; Ecology ID: ;GData ID: 1423;USGS ID: 17N/02W-05RA; Location_type: Well - Domestic General Tumwater Monitoring; Location Description: ; Parcel ID: 12705440300",17100103,,,,,46.9820140000,-122.9502330000,,,,Interpolation-Digital Map Source,NAD83,192.13,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,43,ft,STORET
THURSTONCOUNTY,Thurston County Health Department,THURSTONCOUNTY-WEL46569,Tum_Well_MW_96-22,Well,"Owner: SCHOOL DISTRICT #33; County Health ID 17N/02W-09D01; County_ID Tum_Well_Perchlorate_MW-01; Ecology ID: ;GData ID: 1319;USGS ID: 17N/02W-09D01; Location_type: Well - Monitoring; Location Description: BARNES, NELSON DLC; Parcel ID: 09070001001",17110016,,,,,46.9796980000,-122.9466020000,,,,Interpolation-Digital Map Source,NAD83,192.45,ft,,,Digital Elevation Model,NAVD88,US,53,067,,,,,,,,,,STORET
WASIT,Stillaguamish Tribe of Indians of Washington (Tribal),WASIT-009,Harvey Cr (K) below hatchery outfall,River/Stream,,17110008,,,,,48.2184500000,-122.1364100000,,,,GPS-Unspecified,NAD83,,,,,,,US,53,061,,,,,,,,,,STORET
WASIT,Stillaguamish Tribe of Indians of Washington (Tribal),WASIT-016,Johnson Cr @ Hatchery (NF),River/Stream,,17110008,,,,,48.2785000000,-121.9575800000,,,,GPS-Unspecified,NAD83,,,,,,,US,53,061,,,,,,,,,,STORET
WASIT,Stillaguamish Tribe of Indians of Washington (Tribal),WASIT-022,Pilchuck Cr @ Jackson Gulch Rd (MS),River/Stream,,17110008,,,,,48.2099000000,-122.2258000000,,,,GPS-Unspecified,NAD83,,,,,,,US,53,061,,,,,,,,,,STORET
WASIT,Stillaguamish Tribe of Indians of Washington (Tribal),WASIT-141,Miller Cr @ Miller Rd culvert,River/Stream,,17110008,,,,,48.2218400000,-122.3177700000,,,,GPS-Unspecified,NAD83,,,,,,,US,53,061,,,,,,,,,,STORET
WASIT,Stillaguamish Tribe of Indians of Washington (Tribal),WASIT-207,Mainstem Stillaguamish R upstream of Pilchuck Cr,River/Stream,,17110008,,,,,48.2087000000,-122.2216000000,,,,GPS-Unspecified,NAD83,,,,,,,US,53,061,,,,,,,,,,STORET
WASIT,Stillaguamish Tribe of Indians of Washington (Tribal),WASIT-208,Secret Creek at Old Alpaca Farm,River/Stream,,17110008,,,,,48.2264100000,-122.2243100000,,,,GPS-Unspecified,NAD83,,,,,,,US,53,061,,,,,,,,,,STORET
WASIT,Stillaguamish Tribe of Indians of Washington (Tribal),WASIT-210,Brenner Creek (Lower),River/Stream,,17110008,,,,,48.0978500000,-122.0023200000,,,,GPS-Unspecified,NAD83,,,,,,,US,53,061,,,,,,,,,,STORET
WASIT,Stillaguamish Tribe of Indians of Washington (Tribal),WASIT-219,Brenner Hatchery Spring 1 West,Spring,,17110008,,,,,48.0949900000,-122.0051100000,,,,GPS-Unspecified,NAD83,,,,,,,US,53,061,,,,,,,,,,STORET
WASIT,Stillaguamish Tribe of Indians of Washington (Tribal),WASIT-220,Brenner Hatchery Spring 2 Center,Spring,,17110008,,,,,48.0949600000,-122.0052300000,,,,GPS-Unspecified,NAD83,,,,,,,US,53,061,,,,,,,,,,STORET
WASIT,Stillaguamish Tribe of Indians of Washington (Tribal),WASIT-222,Brenner Creek Tank 7,Facility Other,Brenner Creek Tank 7,17110008,,,,,48.0976000000,-122.0040000000,25,,,Interpolation-Map,WGS84,,,,,,,US,53,061,,,,,,,,,,STORET
WASIT,Stillaguamish Tribe of Indians of Washington (Tribal),WASIT-224,Trib 05-0120 236th St NE,River/Stream,,17110008,,,,,48.2101890000,-122.1860590000,,,,GPS-Unspecified,NAD83,,,,,,,US,53,061,,,,,,,,,,STORET
WASIT,Stillaguamish Tribe of Indians of Washington (Tribal),WASIT-225,Trib 05-0070 Kackman Rd,River/Stream,Trib 05-0070 Kackman Rd,17110008,,,,,48.2242000000,-122.1920000000,25,,,Interpolation-Map,WGS84,,,,,,,US,53,061,,,,,,,,,,STORET
WSDANRAS,Washington State Department of Agriculture,WSDANRAS-BC01.0,Bertrand Creek 1 lower,River/Stream,,17110004,,,,,48.9241400000,-122.5301700000,,,,GPS-Unspecified,NAD83,,,,,,,US,53,073,,,,,,,,,,STORET
WSDANRAS,Washington State Department of Agriculture,WSDANRAS-BC07.8,Bertrand Creek 7 upper,River/Stream,,17110004,,,,,48.9935062623,-122.5094034510,,,,GPS-Unspecified,NAD83,,,,,,,US,53,073,,,,,,,,,,STORET
YAKIMAVLYDAIRIES_WQX,Yakima Valley Dairies,YAKIMAVLYDAIRIES_WQX-DC-01,DC-01,Well,,17030003,,,,,46.4187947300,-120.1381851000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,077,,,,,,,,,,STORET
YAKIMAVLYDAIRIES_WQX,Yakima Valley Dairies,YAKIMAVLYDAIRIES_WQX-DC-03,DC-03,Well,,17030003,,,,,46.3862888800,-120.1461452500,,,,GPS-Unspecified,WGS84,,,,,,,US,53,077,,,,,,,,,,STORET
YAKIMAVLYDAIRIES_WQX,Yakima Valley Dairies,YAKIMAVLYDAIRIES_WQX-DC-03D,DC-03D,Well,,17030003,,,,,46.3862201300,-120.1460539900,,,,GPS-Unspecified,WGS84,,,,,,,US,53,077,,,,,,,,,,STORET
YAKIMAVLYDAIRIES_WQX,Yakima Valley Dairies,YAKIMAVLYDAIRIES_WQX-DC-04,DC-04,Well,,17030003,,,,,46.3824459700,-120.1311291600,,,,GPS-Unspecified,WGS84,,,,,,,US,53,077,,,,,,,,,,STORET
YAKIMAVLYDAIRIES_WQX,Yakima Valley Dairies,YAKIMAVLYDAIRIES_WQX-DC-05,DC-05,Well,,17030003,,,,,46.3823583500,-120.1202365300,,,,GPS-Unspecified,WGS84,,,,,,,US,53,077,,,,,,,,,,STORET
YAKIMAVLYDAIRIES_WQX,Yakima Valley Dairies,YAKIMAVLYDAIRIES_WQX-DC-05D,DC-05D,Well,,17030003,,,,,46.3825168800,-120.1202099100,,,,GPS-Unspecified,WGS84,,,,,,,US,53,077,,,,,,,,,,STORET
YAKIMAVLYDAIRIES_WQX,Yakima Valley Dairies,YAKIMAVLYDAIRIES_WQX-DC-07,DC-07,Well,,17030003,,,,,46.3896124800,-120.1416714000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,077,,,,,,,,,,STORET
YAKIMAVLYDAIRIES_WQX,Yakima Valley Dairies,YAKIMAVLYDAIRIES_WQX-DC-09,DC-09,Well,,17030003,,,,,46.4042295400,-120.1208580300,,,,GPS-Unspecified,WGS84,,,,,,,US,53,077,,,,,,,,,,STORET
YAKIMAVLYDAIRIES_WQX,Yakima Valley Dairies,YAKIMAVLYDAIRIES_WQX-DC-14,DC-14,Well,,17030003,,,,,46.4042400100,-120.1396854900,,,,GPS-Unspecified,WGS84,,,,,,,US,53,077,,,,,,,,,,STORET
YAKIMAVLYDAIRIES_WQX,Yakima Valley Dairies,YAKIMAVLYDAIRIES_WQX-YVD-02,YVD-02,Well,,17030003,,,,,46.4226014200,-120.1136970700,,,,GPS-Unspecified,WGS84,,,,,,,US,53,077,,,,,,,,,,STORET
YAKIMAVLYDAIRIES_WQX,Yakima Valley Dairies,YAKIMAVLYDAIRIES_WQX-YVD-03,YVD-03,Well,,17030003,,,,,46.4142269000,-120.1396378200,,,,GPS-Unspecified,WGS84,,,,,,,US,53,077,,,,,,,,,,STORET
YAKIMAVLYDAIRIES_WQX,Yakima Valley Dairies,YAKIMAVLYDAIRIES_WQX-YVD-04,YVD-04,Well,,17030003,,,,,46.4080620600,-120.1562239600,,,,GPS-Unspecified,WGS84,,,,,,,US,53,077,,,,,,,,,,STORET
YAKIMAVLYDAIRIES_WQX,Yakima Valley Dairies,YAKIMAVLYDAIRIES_WQX-YVD-05,YVD-05,Well,,17030003,,,,,46.4044569100,-120.1427904200,,,,GPS-Unspecified,WGS84,,,,,,,US,53,077,,,,,,,,,,STORET
YAKIMAVLYDAIRIES_WQX,Yakima Valley Dairies,YAKIMAVLYDAIRIES_WQX-YVD-06,YVD-06,Well,,17030003,,,,,46.4076707100,-120.1371908000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,077,,,,,,,,,,STORET
YAKIMAVLYDAIRIES_WQX,Yakima Valley Dairies,YAKIMAVLYDAIRIES_WQX-YVD-07,YVD-07,Well,,17030003,,,,,46.4044324400,-120.1252052200,,,,GPS-Unspecified,WGS84,,,,,,,US,53,077,,,,,,,,,,STORET
YAKIMAVLYDAIRIES_WQX,Yakima Valley Dairies,YAKIMAVLYDAIRIES_WQX-YVD-08,YVD-08,Well,,17030003,,,,,46.3969197600,-120.1527709300,,,,GPS-Unspecified,WGS84,,,,,,,US,53,077,,,,,,,,,,STORET
YAKIMAVLYDAIRIES_WQX,Yakima Valley Dairies,YAKIMAVLYDAIRIES_WQX-YVD-09,YVD-09,Well,,17030003,,,,,46.3968319800,-120.1440781600,,,,GPS-Unspecified,WGS84,,,,,,,US,53,077,,,,,,,,,,STORET
